,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,latitude,longitude,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
227,430000,penthouse,146,2945,3,4,2,SU - KODADU,45.8193585,8.8084353,2047,good,1,1,0,1,0,0,0,0,2,0,6,1,1,1,4,2
228,440000,flat,172,2558,4,4,2,SU - KODADU,45.822717,8.8194057,2047,good,1,0,0,1,0,0,1,0,2,1,3,1,1,1,4,2
229,450000,chalet,630,714,0,5,5,SU - KODADU,45.830758,8.8191901,2047,renew,0,1,1,1,1,0,1,0,1,1,4,1,0,0,4,2
230,490000,flat,137,3576,4,4,2,SU - KODADU,45.822936,8.8123848,2047,good,1,1,1,1,0,0,1,30000,2,1,3,1,1,1,4,2
231,460000,chalet,250,1840,0,6,3,SU - KODADU,45.8270626,8.7945029,2047,renew,0,1,0,1,1,0,1,0,1,1,4,1,0,0,4,2
232,460000,chalet,250,1840,0,4,2,SU - KODADU,45.8249981,8.7909971,2047,newdevelopment,0,0,0,1,0,0,1,0,3,1,4,1,0,0,4,2
233,470000,chalet,240,1958,0,5,1,SU - KODADU,45.8301328,8.8177433,2047,renew,0,1,0,0,0,0,0,0,1,0,4,0,0,0,4,1
234,470000,flat,112,4196,0,4,2,SU - KODADU,45.8462256,8.7909774,2047,newdevelopment,1,1,0,1,1,0,1,0,3,1,3,1,0,0,4,2
235,470000,countryHouse,300,1566,0,3,1,SU - KODADU,45.8212001,8.7977177,2047,renew,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,1
236,480000,flat,131,3664,2,4,2,SU - KODADU,45.8241411,8.8118679,2047,good,0,0,0,1,0,0,0,0,2,0,3,1,1,0,4,2
237,480000,penthouse,211,2274,0,3,3,SU - KODADU,45.8315878,8.8227754,2047,good,1,0,0,1,0,0,1,0,2,1,6,1,0,0,3,2
238,485000,flat,160,3031,2,4,2,SU - KODADU,45.8196836,8.8206453,2047,good,1,0,0,0,1,0,0,0,2,0,3,1,1,1,4,2
239,490000,flat,145,3379,1,3,2,SU - KODADU,45.8185426,8.8073675,2047,good,1,0,0,1,0,0,1,0,2,1,3,1,0,0,3,2
240,490000,chalet,350,1400,0,7,4,SU - KODADU,45.8323208,8.7913104,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
241,490000,chalet,320,1531,0,4,2,SU - KODADU,45.8238981,8.7927971,2047,newdevelopment,0,0,0,1,0,0,1,0,3,1,4,1,0,0,4,2
242,495000,chalet,350,1414,2,6,3,SU - KODADU,45.8393383,8.7970974,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,1,0,4,2
243,495000,chalet,320,1546,0,6,3,SU - KODADU,45.8304284,8.7946175,2047,renew,0,0,1,1,1,0,1,0,1,1,4,1,0,0,4,2
244,520000,chalet,269,1933,0,5,3,SU - KODADU,45.8239411,8.8124679,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
245,530000,flat,160,3312,2,3,3,SU - KODADU,45.8253795,8.8196881,2047,good,1,1,1,0,0,0,1,0,2,1,3,0,1,1,3,2
246,535000,chalet,360,1486,0,6,3,SU - KODADU,45.831586,8.8178917,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
247,535000,chalet,430,1244,0,8,4,SU - KODADU,45.8404359,8.7925071,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
248,535000,chalet,300,1783,0,8,4,SU - KODADU,45.8415364,8.7911034,2047,renew,0,0,0,1,1,0,1,0,1,1,4,1,0,0,4,2
249,535000,chalet,430,1244,0,6,4,SU - KODADU,45.8409732,8.7910607,2047,renew,0,0,0,0,0,0,1,0,1,1,4,0,0,0,4,2
250,575000,penthouse,170,3382,3,4,2,SU - KODADU,45.8240417,8.8233438,2047,good,1,1,0,1,0,0,1,40000,2,1,6,1,1,1,4,2
251,540000,chalet,210,2571,0,3,2,SU - KODADU,45.8371279,8.7873601,2047,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,3,2
252,579000,penthouse,149,3885,4,4,3,SU - KODADU,45.8333648,8.7987719,2047,good,1,0,1,1,1,0,1,33000,2,1,6,1,1,1,4,2
253,548000,duplex,176,3113,4,5,3,SU - KODADU,45.8344241,8.7940015,2047,good,1,1,1,1,1,0,1,0,2,1,5,1,1,1,4,2
254,550000,chalet,250,2200,0,4,4,SU - KODADU,45.8426918,8.7898155,2047,good,0,0,0,1,0,0,1,0,2,1,4,1,0,0,4,2
255,550000,chalet,316,1740,0,4,3,SU - KODADU,45.8381754,8.8148785,2047,renew,0,0,0,1,1,0,1,0,1,1,4,1,0,0,4,2
256,550000,flat,245,2244,1,6,3,SU - KODADU,45.8484681,8.7882262,2047,good,1,0,1,1,1,0,1,0,2,1,3,1,0,0,4,2
257,550000,chalet,400,1375,0,6,4,SU - KODADU,45.8381754,8.8148785,2047,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
258,580000,chalet,500,1160,0,11,3,SU - KODADU,45.8232158,8.8018833,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
259,580000,penthouse,114,5087,0,4,2,SU - KODADU,45.8218805,8.8177678,2047,newdevelopment,1,1,0,1,0,0,1,0,3,1,6,1,0,0,4,2
260,590000,flat,235,2510,4,5,3,SU - KODADU,45.8251804,8.809676,2047,good,1,1,0,0,0,0,1,0,2,1,3,0,1,1,4,2
261,595000,flat,115,5173,4,3,2,SU - KODADU,45.8230411,8.8136679,2047,good,0,0,0,1,0,0,1,0,2,1,3,1,1,0,3,2
262,620000,chalet,125,4960,0,6,2,SU - KODADU,45.82587,8.7963365,2047,good,0,0,0,1,1,0,1,0,2,1,4,1,0,0,4,2
263,645000,flat,139,4640,4,4,2,SU - KODADU,45.8236411,8.8144679,2047,good,0,0,0,1,0,0,1,0,2,1,3,1,1,0,4,2
264,649000,chalet,700,927,0,10,5,SU - KODADU,45.81814,8.8044435,2047,renew,0,0,1,0,1,0,1,0,1,1,4,1,0,0,4,2
265,650000,chalet,550,1181,0,15,5,SU - KODADU,45.81814,8.8044435,2047,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
266,659000,chalet,170,3876,0,4,3,SU - KODADU,45.8358097,8.7905085,2047,newdevelopment,0,1,0,1,1,0,1,0,3,1,4,1,0,0,4,2
267,660000,chalet,250,2640,0,5,2,SU - KODADU,45.8193314,8.8128071,2047,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
268,660000,chalet,400,1650,0,5,3,SU - KODADU,45.8180107,8.8117373,2047,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,2
269,664000,chalet,170,3905,0,4,3,SU - KODADU,45.8358097,8.7905085,2047,newdevelopment,0,1,0,1,1,0,1,0,3,1,4,1,0,0,4,2
270,685000,chalet,505,1356,0,7,5,SU - KODADU,45.82575,8.82156,2047,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,2
271,700000,flat,340,2058,0,10,4,SU - KODADU,45.8214836,8.8206453,2047,good,1,0,1,0,1,0,0,0,2,1,3,1,0,0,4,2
272,700000,chalet,640,1093,0,10,7,SU - KODADU,45.8317168,8.8121663,2047,renew,0,0,1,1,1,0,1,0,1,1,4,1,0,0,4,2
273,736000,chalet,202,3643,0,4,3,SU - KODADU,45.8358097,8.7905085,2047,newdevelopment,0,1,0,1,1,0,1,0,3,1,4,1,0,0,4,2
274,739000,chalet,202,3658,0,4,3,SU - KODADU,45.8358097,8.7905085,2047,newdevelopment,0,1,0,1,1,0,1,0,3,1,4,1,0,0,4,2
275,740000,flat,212,3490,0,4,2,SU - KODADU,45.8332832,8.8168892,2047,good,0,0,0,1,0,0,1,0,2,1,3,1,0,0,4,2
276,780000,duplex,213,3661,5,4,3,SU - KODADU,45.825336,8.8114848,2047,good,1,1,1,1,0,0,1,30000,2,1,5,1,1,1,4,2
277,780000,duplex,213,3661,5,4,3,SU - KODADU,45.825036,8.8123848,2047,good,1,1,1,1,0,0,1,30000,2,1,5,1,1,1,4,2
278,750000,chalet,319,2351,0,7,4,SU - KODADU,45.8294114,8.7945973,2047,good,0,0,1,0,1,0,1,0,2,1,4,1,0,0,4,2
279,800000,chalet,450,1777,0,8,3,SU - KODADU,45.823042,8.8168462,2047,renew,0,0,0,1,1,0,1,0,1,1,4,1,0,0,4,2
280,820000,chalet,400,2050,0,14,5,SU - KODADU,45.8380536,8.7866261,2047,good,0,1,0,1,1,0,1,0,2,1,4,1,0,0,4,2
281,890000,chalet,638,1394,0,10,5,SU - KODADU,45.839354,8.802198,2047,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
282,890000,flat,171,5204,4,4,3,SU - KODADU,45.8232411,8.8134679,2047,good,0,0,0,1,0,0,1,0,2,1,3,1,1,0,4,2
283,900000,chalet,750,1200,0,9,6,SU - KODADU,45.8313761,8.8189217,2047,renew,0,0,1,1,1,0,1,0,1,1,4,1,0,0,4,2
284,930000,chalet,500,1860,0,10,4,SU - KODADU,45.823398,8.8242954,2047,renew,0,0,1,0,1,0,0,0,1,1,4,1,0,0,4,2
285,950000,chalet,300,3166,0,10,3,SU - KODADU,45.8243473,8.8214794,2047,good,0,0,0,1,1,1,0,0,2,0,4,1,0,0,4,2
286,950000,chalet,250,3800,0,3,3,SU - KODADU,45.8244706,8.8216403,2047,good,0,0,1,1,1,1,0,0,2,1,4,1,0,0,3,2
287,950000,chalet,300,3166,0,1,3,SU - KODADU,45.8235489,8.8195561,2047,good,0,0,0,1,1,0,1,0,2,1,4,1,0,0,1,2
288,950000,chalet,260,3653,0,8,4,SU - KODADU,45.8258706,8.8228403,2047,good,0,1,0,1,1,1,1,0,2,1,4,1,0,0,4,2
289,1060000,flat,219,4840,4,5,3,SU - KODADU,45.8256411,8.8132679,2047,good,0,0,0,1,0,0,1,0,2,1,3,1,1,0,4,2
290,1300000,chalet,490,2653,0,7,6,SU - KODADU,45.8304029,8.8148917,2047,good,0,0,1,1,1,0,0,0,2,1,4,1,0,0,4,2
291,1400000,penthouse,400,3500,5,7,5,SU - KODADU,45.8208919,8.8207295,2047,good,1,1,1,1,1,0,1,0,2,1,6,1,1,1,4,2
292,4000000,chalet,1200,3333,0,9,13,SU - KODADU,45.8248133,8.80767,2047,good,0,0,0,0,0,0,0,0,2,0,4,0,0,0,4,2
293,4200000,chalet,1150,3652,0,46,8,SU - KODADU,45.8477275,8.7895794,2047,good,0,0,0,1,1,1,1,0,2,1,4,1,0,0,4,2
294,17250,flat,47,367,0,2,1,SU - HUZURNAGAR,45.8140373,8.848661,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
295,17250,flat,50,345,0,3,1,SU - HUZURNAGAR,45.8160289,8.8472912,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
296,17250,flat,47,367,0,2,1,SU - HUZURNAGAR,45.8149051,8.8477004,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
297,17250,flat,48,359,0,2,1,SU - HUZURNAGAR,45.8160289,8.8472912,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
298,19200,flat,61,314,0,2,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
299,21286,flat,54,394,3,2,1,SU - HUZURNAGAR,45.8221969,8.8376341,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
300,21286,flat,52,409,0,2,1,SU - HUZURNAGAR,45.8214448,8.8373222,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
301,22000,flat,45,488,0,2,1,SU - HUZURNAGAR,45.8138976,8.8386985,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,2,1
302,29440,flat,65,452,0,3,1,SU - HUZURNAGAR,45.8225588,8.8385364,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
303,31200,flat,75,416,4,2,1,SU - HUZURNAGAR,45.8079992,8.8460106,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
304,31200,flat,75,416,4,2,1,SU - HUZURNAGAR,45.8081423,8.8464552,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
305,37575,flat,84,447,0,4,1,SU - HUZURNAGAR,45.8097898,8.8551722,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1
306,38688,flat,99,390,0,9,1,SU - HUZURNAGAR,45.8160289,8.8472912,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,4,1
307,39000,studio,26,1500,1,1,1,SU - HUZURNAGAR,45.8209504,8.8472399,1274,good,0,0,0,0,1,0,0,0,2,0,2,1,0,0,1,1
308,39300,flat,72,545,3,3,1,SU - HUZURNAGAR,45.8171527,8.8373637,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
309,40000,flat,55,727,3,2,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1
310,42000,studio,46,913,1,1,1,SU - HUZURNAGAR,45.821031,8.8385064,1274,renew,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
311,42000,flat,61,688,1,2,1,SU - HUZURNAGAR,45.8222107,8.8334407,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
312,43000,flat,55,781,5,2,1,SU - HUZURNAGAR,45.8230112,8.8312996,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,2,1
313,45000,flat,55,818,4,2,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
314,47000,flat,60,783,3,2,1,SU - HUZURNAGAR,45.8162339,8.8485952,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1
315,49000,studio,35,1400,7,1,1,SU - HUZURNAGAR,45.8232744,8.8330401,1274,renew,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
316,50000,flat,65,769,0,2,1,SU - HUZURNAGAR,45.8239547,8.8348489,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
317,50880,flat,75,678,0,3,1,SU - HUZURNAGAR,45.81947,8.8381769,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
318,50880,flat,75,678,0,5,1,SU - HUZURNAGAR,45.8195733,8.837854,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,4,1
319,50880,flat,30,1696,0,2,1,SU - HUZURNAGAR,45.8196427,8.8359783,1274,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
320,50880,flat,93,547,0,4,1,SU - HUZURNAGAR,45.8195733,8.837854,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1
321,50880,flat,75,678,0,3,1,SU - HUZURNAGAR,45.8195733,8.837854,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
322,56000,studio,35,1600,1,1,1,SU - HUZURNAGAR,45.8195382,8.8401434,1274,good,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1
323,56000,studio,30,1866,10,1,1,SU - HUZURNAGAR,45.8163523,8.8399854,1274,good,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,1
324,56000,studio,30,1866,1,1,1,SU - HUZURNAGAR,45.8194064,8.8398712,1274,good,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1
325,56000,studio,35,1600,1,1,1,SU - HUZURNAGAR,45.8195382,8.8401434,1274,good,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1
326,56000,studio,35,1600,1,1,1,SU - HUZURNAGAR,45.8211382,8.8395434,1274,renew,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1
327,57000,flat,69,826,4,2,1,SU - HUZURNAGAR,45.8166792,8.8446447,1274,renew,1,0,1,0,0,0,0,0,1,1,3,0,1,1,2,1
328,57750,flat,113,511,1,3,1,SU - HUZURNAGAR,45.8257673,8.8357996,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
329,57750,flat,36,1604,0,2,1,SU - HUZURNAGAR,45.8260763,8.8355011,1274,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
330,57750,flat,112,515,1,5,1,SU - HUZURNAGAR,45.8260763,8.8355011,1274,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,4,1
331,58000,flat,60,966,1,2,1,SU - HUZURNAGAR,45.8126339,8.8516952,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
332,58000,flat,84,690,6,3,1,SU - HUZURNAGAR,45.8081898,8.8556722,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,3,1
333,59000,flat,95,621,4,3,1,SU - HUZURNAGAR,45.8159928,8.8473842,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
334,60000,flat,80,750,4,3,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
335,60000,flat,55,1090,0,2,1,SU - HUZURNAGAR,45.8091896,8.8363601,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
336,62000,flat,60,1033,1,2,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1
337,63000,flat,90,700,0,3,1,SU - HUZURNAGAR,45.8199321,8.8443121,1274,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
338,65000,flat,91,714,0,3,1,SU - HUZURNAGAR,45.8197794,8.8489874,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
339,65000,flat,50,1300,5,2,1,SU - HUZURNAGAR,45.8214032,8.8401759,1274,good,1,0,1,0,0,0,0,0,2,1,3,0,1,1,2,1
340,67000,flat,70,957,0,2,1,SU - HUZURNAGAR,45.8152229,8.8338337,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
341,67840,flat,94,721,0,3,1,SU - HUZURNAGAR,45.8195733,8.837854,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
342,68000,flat,90,755,1,3,1,SU - HUZURNAGAR,45.8196375,8.8490453,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
343,69000,flat,65,1061,1,2,1,SU - HUZURNAGAR,45.8175093,8.8421213,1274,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1
344,69000,flat,78,884,3,3,1,SU - HUZURNAGAR,45.8160289,8.8472912,1274,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,3,1
345,69000,flat,63,1095,1,2,1,SU - HUZURNAGAR,45.8186353,8.8407528,1274,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,1
346,70000,flat,50,1400,2,2,1,SU - HUZURNAGAR,45.8230348,8.8313951,1274,good,0,0,0,0,0,0,1,0,2,1,3,0,1,0,2,1
347,73000,flat,95,768,3,3,1,SU - HUZURNAGAR,45.8244275,8.8353405,1274,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,3,1
348,75000,flat,80,937,0,2,1,SU - HUZURNAGAR,45.8150982,8.8365616,1274,renew,1,1,0,0,0,0,1,0,1,1,3,0,0,0,2,1
349,75000,flat,110,681,3,4,1,SU - HUZURNAGAR,45.8262265,8.8353446,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,1,0,4,1
350,75000,flat,75,1000,2,2,1,SU - HUZURNAGAR,45.8168082,8.849614,1274,renew,0,0,0,0,1,0,0,0,1,0,3,1,1,0,2,1
351,75000,flat,75,1000,0,2,1,SU - HUZURNAGAR,45.8222107,8.8334407,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
352,78000,flat,67,1164,0,2,1,SU - HUZURNAGAR,45.8119901,8.8345228,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
353,78000,flat,60,1300,1,2,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
354,78000,flat,90,866,0,3,1,SU - HUZURNAGAR,45.8102631,8.835652,1274,renew,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
355,79000,flat,72,1097,2,2,1,SU - HUZURNAGAR,45.810159,8.8366453,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,2,1
356,79000,flat,61,1295,1,2,1,SU - HUZURNAGAR,45.8265491,8.835973,1274,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
357,80000,flat,60,1333,1,2,1,SU - HUZURNAGAR,45.8212786,8.8365062,1274,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
358,80000,flat,62,1290,2,2,1,SU - HUZURNAGAR,45.8219818,8.8381094,1274,good,1,0,1,0,0,0,0,0,2,1,3,0,1,1,2,1
359,80000,flat,50,1600,2,2,1,SU - HUZURNAGAR,45.8187495,8.8431857,1274,good,0,0,1,0,0,0,1,0,2,1,3,0,1,0,2,1
360,80000,flat,70,1142,1,2,1,SU - HUZURNAGAR,45.8110753,8.8443063,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
361,82001,studio,80,1025,0,1,1,SU - HUZURNAGAR,45.8243572,8.8367717,1274,renew,0,0,1,0,0,0,1,1,1,1,2,0,0,0,1,1
362,87000,flat,93,935,3,3,1,SU - HUZURNAGAR,45.8207145,8.8394422,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
363,87000,flat,75,1160,3,2,1,SU - HUZURNAGAR,45.812033,8.8543897,1274,renew,1,0,0,1,0,0,1,0,1,1,3,1,1,1,2,1
364,88800,flat,67,1325,2,2,1,SU - HUZURNAGAR,45.8173792,8.8432447,1274,good,0,0,0,1,0,0,1,0,2,1,3,1,1,0,2,1
365,89000,flat,67,1328,2,3,1,SU - HUZURNAGAR,45.823093,8.8328498,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,3,1
366,90000,flat,95,947,2,3,1,SU - HUZURNAGAR,45.8113835,8.834897,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
367,90000,flat,95,947,0,3,1,SU - HUZURNAGAR,45.8100773,8.8358931,1274,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
368,90000,flat,60,1500,3,2,1,SU - HUZURNAGAR,45.8170179,8.8500477,1274,good,1,0,1,0,0,0,1,0,2,1,3,0,1,1,2,1
369,92000,flat,65,1415,0,2,1,SU - HUZURNAGAR,45.8217911,8.8351838,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
370,93000,flat,84,1107,1,3,1,SU - HUZURNAGAR,45.8190914,8.8470318,1274,renew,1,0,0,0,1,0,0,0,1,0,3,1,0,0,3,1
371,95000,flat,60,1583,7,2,1,SU - HUZURNAGAR,45.8214032,8.8401759,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
372,95000,flat,60,1583,7,2,1,SU - HUZURNAGAR,45.8214032,8.8401759,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
373,95000,flat,72,1319,3,2,1,SU - HUZURNAGAR,45.8165332,8.8355569,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
374,95000,flat,80,1187,3,3,1,SU - HUZURNAGAR,45.8076423,8.8481552,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,3,1
375,95000,flat,95,1000,5,3,1,SU - HUZURNAGAR,45.8156339,8.8490952,1274,renew,1,0,1,1,0,0,0,0,1,1,3,1,1,1,3,1
376,97000,flat,90,1077,4,3,1,SU - HUZURNAGAR,45.8102582,8.8359049,1274,renew,1,0,1,0,0,0,1,0,1,1,3,0,1,1,3,1
377,97800,flat,95,1029,0,2,1,SU - HUZURNAGAR,45.8254123,8.8348399,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
378,97800,flat,185,528,0,3,2,SU - HUZURNAGAR,45.8254123,8.8348399,1274,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,2
379,98000,flat,85,1152,3,3,1,SU - HUZURNAGAR,45.8190881,8.8453324,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
380,98000,flat,72,1361,1,3,1,SU - HUZURNAGAR,45.8187988,8.8393981,1274,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,3,1
381,98000,flat,63,1555,3,2,1,SU - HUZURNAGAR,45.8188878,8.8402622,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,1,1,2,1
382,98000,flat,85,1152,4,3,1,SU - HUZURNAGAR,45.8102631,8.835652,1274,renew,0,0,1,0,0,0,1,0,1,1,3,0,1,0,3,1
383,98000,flat,100,980,0,3,1,SU - HUZURNAGAR,45.8210776,8.8393359,1274,renew,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
384,99000,flat,85,1164,0,3,1,SU - HUZURNAGAR,45.8199337,8.8409588,1274,renew,1,1,0,1,0,0,0,0,1,0,3,1,0,0,3,1
385,99000,penthouse,96,1031,6,3,1,SU - HUZURNAGAR,45.8197187,8.8421977,1274,renew,1,0,1,1,0,0,0,0,1,1,6,1,1,1,3,1
386,100000,flat,92,1086,5,3,1,SU - HUZURNAGAR,45.810159,8.8366453,1274,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,3,1
387,100000,flat,110,909,1,4,1,SU - HUZURNAGAR,45.8234473,8.8393457,1274,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,4,1
388,100000,flat,72,1388,1,3,1,SU - HUZURNAGAR,45.8187988,8.8393981,1274,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,3,1
389,100000,flat,90,1111,5,3,1,SU - HUZURNAGAR,45.8230348,8.8313951,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,3,1
390,100000,flat,85,1176,4,3,1,SU - HUZURNAGAR,45.8154928,8.8480842,1274,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,3,1
391,102000,flat,79,1291,4,2,1,SU - HUZURNAGAR,45.8150982,8.8365616,1274,good,1,1,0,0,0,0,0,0,2,0,3,0,1,1,2,1
392,105000,flat,78,1346,1,4,1,SU - HUZURNAGAR,45.8081423,8.8464552,1274,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,4,1
393,105000,flat,110,954,3,3,1,SU - HUZURNAGAR,45.8212284,8.8347349,1274,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,3,1
394,105000,flat,50,2100,3,2,1,SU - HUZURNAGAR,45.8213074,8.8423458,1274,good,1,0,1,1,0,0,1,0,2,1,3,1,1,1,2,1
395,107000,flat,75,1426,1,2,1,SU - HUZURNAGAR,45.8176971,8.8466832,1274,good,1,0,1,1,0,0,0,0,2,1,3,1,0,0,2,1
396,107000,flat,103,1038,1,3,1,SU - HUZURNAGAR,45.8143339,8.8501952,1274,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
397,109000,flat,120,908,2,4,2,SU - HUZURNAGAR,45.8197187,8.8421977,1274,renew,1,0,1,0,0,0,0,0,1,1,3,0,1,1,4,2
398,110000,flat,60,1833,1,2,1,SU - HUZURNAGAR,45.8150838,8.8487764,1274,good,0,0,1,0,0,0,1,0,2,1,3,0,0,0,2,1
399,110000,flat,70,1571,4,3,1,SU - HUZURNAGAR,45.8214032,8.8401759,1274,good,1,0,1,1,0,0,0,0,2,1,3,1,1,1,3,1
